EVENT_ID,TYPE,AUTHOR,DATE,TIME,LAT,LON,DEPTH,CENTROID,AUTHOR,EX,MO,MW,EX,MRR,MTT,MPP,MRT,MTP,MPR,STRIKE,DIP,RAKE,STRIKE,DIP,RAKE,EX,T_VAL,T_PL,T_AZM,P_VAL,P_PL,P_AZM,N_VAL,N_PL,N_AZM
630432,ke,GCMT,1981-03-26,07:52:19.70,-8.2400,148.4400,114.3,TRUE,GCMT,16,4.150,5.0,16,2.937,-4.167,1.230,0.268,0.881,1.653,71.00,53.00,49.00,307.00,53.00,131.00,16,4.000,58.00,279.00,-4.310,0.00,189.00,0.310,32.00,99.00
630500,ke,ISC,1981-03-28,01:07:07.74,-5.6497,151.1095,42.6,,ISC,,,,,,,,,,,95.61,54.03,93.58,269.52,36.12,85.08,,,80.57,21.25,,8.97,183.04,,2.90,273.50
630500,ke,GCMT,1981-03-28,01:07:11.00,-5.8500,151.3500,20.0,TRUE,GCMT,17,1.750,5.4,17,0.942,-1.190,0.240,1.361,-0.255,-0.105,93.00,71.00,100.00,243.00,21.00,62.00,17,1.640,62.00,18.00,-1.870,26.00,174.00,0.230,10.00,269.00
630605,ke,ISC,1981-03-30,00:37:07.94,-7.0673,117.2381,623.3,,ISC,,,,,,,,,,,79.77,61.05,-113.61,301.86,36.70,-54.09,,,12.98,186.67,,65.40,306.90,,20.52,91.72
630605,ke,GCMT,1981-03-30,00:37:05.80,-7.1900,116.8200,610.0,TRUE,GCMT,17,1.070,5.3,17,-0.875,1.064,-0.180,0.421,-0.164,-0.091,94.00,33.00,-95.00,280.00,57.00,-87.00,17,1.170,12.00,8.00,-0.970,78.00,201.00,-0.210,3.00,98.00
627775,ke,GCMT,1981-04-05,03:17:57.80,-6.1200,154.3400,416.9,TRUE,GCMT,17,6.810,5.8,17,-3.822,2.123,1.690,-4.931,-3.304,-0.897,100.00,71.00,-120.00,340.00,35.00,-35.00,17,6.330,20.00,212.00,-7.290,54.00,332.00,0.960,28.00,111.00
627995,ke,ISC,1981-04-10,00:23:34.32,-4.0435,147.3585,11.8,,ISC,,,,,,,,,,,85.35,70.28,8.50,352.46,82.00,160.08,,,19.70,307.38,,8.06,40.28,,68.59,151.45
627995,ke,GCMT,1981-04-10,00:23:38.70,-4.3700,147.4100,25.0,TRUE,GCMT,17,10.790,6.0,17,-0.626,-6.010,6.630,-3.662,5.598,5.635,63.00,52.00,-5.00,157.00,86.00,-142.00,17,10.420,23.00,284.00,-11.150,29.00,27.00,0.730,52.00,162.00
628615,ke,GCMT,1981-04-23,12:15:58.90,-6.4500,154.4900,55.1,TRUE,GCMT,17,2.780,5.6,17,2.446,-0.896,-1.550,0.028,1.846,0.204,135.00,44.00,83.00,325.00,47.00,97.00,17,2.460,85.00,304.00,-3.100,1.00,50.00,0.640,5.00,140.00
626415,ke,ISC,1981-05-09,16:06:26.25,-5.1135,154.7716,68.0,,ISC,,,,,,,,,,,159.85,44.80,109.20,313.70,48.28,71.91,,,76.48,153.85,,1.79,56.39,,13.40,325.97
626415,ke,GCMT,1981-05-09,16:06:26.50,-5.0500,154.4300,69.6,TRUE,GCMT,17,7.220,5.8,17,7.122,-2.113,-5.000,0.577,3.323,-0.832,147.00,49.00,90.00,327.00,41.00,90.00,17,7.190,86.00,54.00,-7.260,4.00,237.00,0.060,0.00,147.00
626992,ke,GCMT,1981-05-22,02:55:24.20,-6.6500,132.4200,80.0,TRUE,GCMT,18,1.600,6.1,18,0.109,-0.976,0.860,0.074,1.086,0.745,72.00,66.00,11.00,338.00,80.00,155.00,18,1.690,24.00,293.00,-1.520,10.00,27.00,-0.170,64.00,137.00
627460,fe,GCMT,1981-05-28,22:18:58.40,-5.5700,151.4800,54.5,TRUE,GCMT,18,3.080,6.3,18,1.662,-1.496,-0.160,0.491,-1.211,2.321,27.00,73.00,63.00,266.00,31.00,145.00,18,3.260,55.00,264.00,-2.910,23.00,137.00,-0.350,25.00,35.00
624639,ke,GCMT,1981-06-01,22:48:17.20,-3.9000,128.0200,135.3,TRUE,GCMT,16,7.920,5.2,16,4.212,0.860,-5.070,-2.113,2.472,-5.487,189.00,72.00,116.00,312.00,31.00,37.00,16,8.000,56.00,132.00,-7.840,23.00,260.00,-0.160,24.00,1.00
623051,ke,ISC,1981-07-04,07:28:05.60,-7.3398,156.0338,25.6,,ISC,,,,,,,,,,,153.91,72.84,106.59,288.64,23.69,47.25,,,58.89,86.91,,26.03,230.93,,15.83,328.89
623051,ke,GCMT,1981-07-04,07:28:12.60,-7.6300,155.9000,22.9,TRUE,GCMT,17,4.300,5.7,17,3.164,-2.272,-0.890,1.253,2.532,-1.775,139.00,61.00,104.00,293.00,32.00,67.00,17,3.850,71.00,79.00,-4.750,15.00,219.00,0.910,12.00,312.00
623585,ke,ISC,1981-07-13,14:40:06.15,-7.3598,156.0775,28.4,,ISC,,,,,,,,,,,153.07,79.53,94.42,310.04,11.35,67.38,,,55.26,68.55,,34.39,239.28,,4.34,332.26
623585,ke,GCMT,1981-07-13,14:40:11.90,-7.6300,155.8700,25.9,TRUE,GCMT,17,3.600,5.6,17,2.910,-1.703,-1.200,1.194,2.091,-1.044,131.00,58.00,90.00,312.00,32.00,90.00,17,3.280,77.00,40.00,-3.930,13.00,222.00,0.650,0.00,132.00
624263,ke,GCMT,1981-07-25,15:30:55.50,-5.2500,147.2600,138.8,TRUE,GCMT,16,6.440,5.1,16,-1.892,5.721,-3.820,-0.402,-2.241,3.283,143.00,73.00,-32.00,243.00,59.00,-160.00,16,6.390,9.00,195.00,-6.490,35.00,99.00,0.100,54.00,298.00
624389,ke,ISC,1981-07-28,03:51:06.80,-6.2655,146.5353,111.3,,ISC,,,,,,,,,,,244.31,76.48,152.55,341.23,63.37,15.16,,,28.83,200.05,,8.72,294.90,,59.63,40.08
624389,ke,ISC,1981-07-28,03:51:06.80,-6.2655,146.5353,111.3,,ISC,,,,,,,,,,,232.51,61.25,176.89,324.00,87.28,28.79,,,21.95,192.08,,17.85,94.62,,61.09,328.95
624542,ke,ISC,1981-07-30,15:11:14.40,-5.9820,154.2443,46.4,,ISC,,,,,,,,,,,6.87,11.65,-126.66,224.10,80.68,-82.98,,,35.31,308.02,,53.81,142.51,,6.92,42.96
624542,ke,ISC,1981-07-30,15:11:14.40,-5.9820,154.2443,46.4,,ISC,,,,,,,,,,,92.27,77.96,74.54,325.24,19.50,141.33,,,54.49,343.34,,31.27,195.00,,15.11,95.57
624542,ke,GCMT,1981-07-30,15:11:14.60,-5.9800,154.6000,47.2,TRUE,GCMT,16,12.170,5.3,16,5.428,-8.164,2.730,8.046,-0.556,5.610,60.00,75.00,68.00,297.00,26.00,144.00,16,11.850,55.00,303.00,-12.480,27.00,167.00,0.630,21.00,66.00
624575,ke,ISC,1981-07-31,09:54:18.79,-5.2951,154.1059,97.8,,ISC,,,,,,,,,,,154.01,17.69,102.31,321.10,72.73,86.11,,,62.07,225.22,,27.63,54.20,,3.71,322.26
612714,ke,GCMT,1981-08-07,11:35:24.80,-5.2500,151.8900,65.8,TRUE,GCMT,18,2.050,6.1,18,1.582,-2.200,0.610,0.703,-0.290,-0.157,95.00,56.00,104.00,251.00,36.00,71.00,18,1.750,75.00,45.00,-2.350,10.00,175.00,0.600,11.00,267.00
613360,ke,GCMT,1981-08-22,02:45:25.60,-4.3200,140.1300,68.1,TRUE,GCMT,16,10.480,5.3,16,-5.042,1.643,3.390,-6.455,-3.585,6.027,134.00,74.00,-95.00,332.00,17.00,-73.00,16,11.000,29.00,228.00,-9.960,61.00,37.00,-1.040,5.00,136.00
613570,ke,GCMT,1981-08-26,16:32:18.70,-5.4400,151.4500,63.6,TRUE,GCMT,18,1.040,5.9,18,0.705,-1.025,0.320,0.569,-0.044,-0.051,94.00,62.00,97.00,259.00,29.00,77.00,18,0.880,72.00,21.00,-1.200,17.00,179.00,0.310,6.00,271.00
611421,ke,ISC,1981-09-13,10:23:03.67,-5.5138,131.0883,69.9,,ISC,,,,,,,,,,,42.11,62.38,47.28,285.45,49.39,142.36,,,52.01,260.91,,7.61,161.06,,36.95,65.29
611438,ke,ISC,1981-09-13,17:03:19.27,-5.4839,131.1725,68.1,,ISC,,,,,,,,,,,25.35,84.51,120.62,124.53,31.06,10.69,,,42.33,324.50,,32.55,90.05,,30.47,202.11
611499,ke,ISC,1981-09-15,00:57:33.69,-7.9389,118.8075,34.0,,ISC,,,,,,,,,,,247.68,74.60,-1.67,338.12,88.39,-164.59,,,9.67,111.87,,11.98,203.94,,74.51,343.93
611528,ke,ISC,1981-09-15,14:12:07.21,-6.2684,130.7449,106.2,,ISC,,,,,,,,,,,74.06,72.58,51.52,323.42,41.67,153.24,,,47.72,303.22,,18.45,191.69,,36.42,87.44
611528,ke,GCMT,1981-09-15,14:12:06.90,-6.3000,130.5500,111.8,TRUE,GCMT,17,2.770,5.6,17,1.615,-2.211,0.590,0.660,1.559,0.963,81.00,60.00,41.00,327.00,55.00,143.00,17,2.620,49.00,297.00,-2.920,3.00,203.00,0.300,41.00,111.00
611626,ke,ISC,1981-09-17,06:19:13.13,-6.4631,127.8857,50.9,,ISC,,,,,,,,,,,62.01,80.16,-9.71,153.68,80.44,-170.02,,,0.19,287.82,,13.78,17.87,,76.21,197.04
611626,ke,GCMT,1981-09-17,06:19:12.00,-6.4200,127.7200,15.0,TRUE,GCMT,18,1.780,6.1,18,0.047,-1.703,1.650,0.016,0.557,-0.172,144.00,87.00,175.00,234.00,85.00,3.00,18,1.760,6.00,99.00,-1.790,1.00,189.00,0.030,84.00,293.00
611823,ke,ISC,1981-09-20,10:00:05.17,-6.8506,129.5840,185.9,,ISC,,,,,,,,,,,68.28,74.89,54.69,318.08,38.02,154.97,,,47.85,300.76,,21.89,184.41,,33.92,78.74
611823,ke,GCMT,1981-09-20,10:00:02.80,-7.1500,129.5100,168.2,TRUE,GCMT,17,1.430,5.4,17,0.614,-1.383,0.760,0.106,-0.254,0.726,46.00,67.00,36.00,300.00,57.00,152.00,17,1.430,41.00,267.00,-1.430,6.00,171.00,0.010,48.00,75.00
612314,ke,GCMT,1981-09-30,07:04:51.40,-5.8000,145.7900,117.0,TRUE,GCMT,17,1.370,5.4,17,0.218,0.619,-0.830,-0.050,-1.072,0.459,253.00,70.00,179.00,344.00,89.00,20.00,17,1.260,15.00,210.00,-1.490,13.00,117.00,0.240,70.00,347.00
609490,fe,GCMT,1981-10-04,00:01:30.60,-4.5500,146.3700,20.0,TRUE,GCMT,18,2.970,6.2,18,0.504,-2.046,1.540,0.637,1.980,1.047,72.00,74.00,21.00,336.00,70.00,163.00,18,3.010,26.00,295.00,-2.930,3.00,203.00,-0.080,64.00,107.00
609651,ke,ISC,1981-10-07,08:32:57.58,-6.4144,154.9134,49.2,,ISC,,,,,,,,,,,89.58,49.02,58.53,312.60,49.92,121.00,,,66.79,290.11,,0.48,21.24,,23.21,111.45
609651,ke,GCMT,1981-10-07,08:32:57.70,-6.5200,154.4700,56.2,TRUE,GCMT,17,2.600,5.5,17,2.285,-1.505,-0.780,0.566,1.583,-0.058,120.00,51.00,78.00,318.00,40.00,104.00,17,2.380,79.00,339.00,-2.810,5.00,218.00,0.430,9.00,127.00
610052,ke,GCMT,1981-10-17,06:44:57.50,-7.2200,128.7800,185.8,TRUE,GCMT,18,4.850,6.4,18,2.433,-4.206,1.770,0.403,-1.214,2.944,44.00,66.00,44.00,292.00,51.00,148.00,18,5.090,47.00,265.00,-4.600,9.00,165.00,-0.490,41.00,67.00
610688,ke,GCMT,1981-10-31,03:40:42.50,-7.4700,128.8700,169.2,TRUE,GCMT,16,8.490,5.2,16,7.994,-0.367,-7.620,-1.351,2.431,1.826,169.00,38.00,99.00,338.00,53.00,83.00,16,8.340,81.00,216.00,-8.640,7.00,73.00,0.300,5.00,342.00
608397,ke,GCMT,1981-11-08,13:41:23.20,-6.2700,112.2600,650.5,TRUE,GCMT,18,1.610,6.1,18,-1.456,1.278,0.170,-0.226,-0.768,0.278,123.00,51.00,-82.00,291.00,39.00,-100.00,18,1.710,6.00,208.00,-1.510,81.00,74.00,-0.200,6.00,298.00
609136,fe,GCMT,1981-11-25,10:41:01.90,-5.0100,153.0600,73.2,TRUE,GCMT,17,1.820,5.4,17,0.818,0.186,-1.000,-0.048,0.997,-1.250,180.00,73.00,122.00,294.00,36.00,30.00,17,1.650,51.00,126.00,-2.000,22.00,246.00,0.340,30.00,349.00
609226,ke,ISC,1981-11-27,19:38:44.30,-4.9575,153.8650,109.7,,ISC,,,,,,,,,,,220.47,82.21,122.56,322.45,33.38,14.26,,,43.34,162.02,,29.65,284.50,,32.22,35.52
606623,ke,ISC,1981-12-02,05:17:19.59,-7.5248,128.8421,120.3,,ISC,,,,,,,,,,,49.16,79.84,82.58,265.61,12.56,125.79,,,54.58,310.10,,34.44,145.52,,7.30,50.48
606623,ke,GCMT,1981-12-02,05:17:25.00,-7.8000,128.6300,141.7,TRUE,GCMT,17,1.380,5.4,17,1.088,-0.270,-0.810,0.811,0.057,0.704,32.00,70.00,105.00,174.00,25.00,55.00,17,1.650,62.00,326.00,-1.120,23.00,110.00,-0.530,14.00,206.00
606796,ke,GCMT,1981-12-06,12:50:52.00,-6.2600,152.5000,15.0,TRUE,GCMT,18,3.160,6.3,18,-2.778,3.145,-0.360,-1.036,0.312,0.173,91.00,55.00,-83.00,259.00,36.00,-100.00,18,3.340,9.00,176.00,-2.970,79.00,27.00,-0.370,6.00,267.00
607016,ke,GCMT,1981-12-11,09:46:02.50,-6.2300,148.4000,59.8,TRUE,GCMT,18,2.220,6.2,18,1.696,-2.334,0.630,0.878,0.304,-0.157,99.00,57.00,94.00,272.00,33.00,85.00,18,1.890,78.00,21.00,-2.550,12.00,186.00,0.670,3.00,277.00
607079,ke,ISC,1981-12-13,01:39:15.25,-6.4007,154.9462,45.6,,ISC,,,,,,,,,,,134.39,43.26,68.79,342.44,50.29,108.80,,,75.17,315.39,,3.63,59.24,,14.36,150.17
607079,ke,ISC,1981-12-13,01:39:15.25,-6.4007,154.9462,45.6,,ISC,,,,,,,,,,,112.24,43.94,106.46,269.94,48.28,74.73,,,78.44,111.55,,2.21,10.68,,11.34,280.24
607079,ke,GCMT,1981-12-13,01:39:16.80,-6.2800,154.5400,62.7,TRUE,GCMT,17,6.710,5.8,17,5.611,-3.671,-1.940,1.551,4.382,-1.039,127.00,53.00,87.00,312.00,37.00,94.00,17,5.880,82.00,22.00,-7.540,8.00,219.00,1.650,2.00,129.00
607102,ke,GCMT,1981-12-13,13:24:19.80,-6.2200,154.5500,53.2,TRUE,GCMT,17,1.470,5.4,17,1.305,-0.826,-0.470,0.393,0.773,-0.355,130.00,56.00,92.00,307.00,35.00,88.00,17,1.400,79.00,46.00,-1.540,11.00,219.00,0.140,1.00,309.00
607113,ke,GCMT,1981-12-13,20:35:49.40,-9.5000,111.7000,57.0,TRUE,GCMT,17,2.820,5.6,17,0.781,0.145,-0.920,-1.588,1.025,2.011,170.00,14.00,119.00,320.00,78.00,83.00,17,2.460,56.00,222.00,-3.190,33.00,56.00,0.730,6.00,322.00
607504,ke,ISC,1981-12-21,01:50:20.76,-8.5254,120.7137,160.2,,ISC,,,,,,,,,,,37.46,73.01,-98.93,245.73,19.13,-63.06,,,27.48,134.56,,61.01,294.36,,8.54,40.08
607504,ke,ISC,1981-12-21,01:50:20.76,-8.5254,120.7137,160.2,,ISC,,,,,,,,,,,64.91,66.87,-131.69,311.10,46.63,-32.72,,,11.99,183.64,,49.77,288.18,,37.70,84.19
607504,ke,GCMT,1981-12-21,01:50:24.80,-8.4200,121.2400,153.8,TRUE,GCMT,16,8.700,5.2,16,0.775,4.201,-4.970,-7.061,0.585,-3.228,230.00,88.00,121.00,323.00,31.00,4.00,16,10.160,39.00,168.00,-7.250,36.00,293.00,-2.910,31.00,49.00
607571,ke,ISC,1981-12-22,05:02:17.94,-9.6872,154.7541,12.3,,ISC,,,,,,,,,,,115.85,24.35,-38.86,242.13,75.01,-109.41,,,27.47,347.49,,55.80,127.41,,18.72,247.34
607571,ke,GCMT,1981-12-22,05:02:20.30,-10.1100,154.6900,15.0,TRUE,GCMT,17,4.510,5.7,17,-4.476,3.894,0.580,0.635,-0.347,1.728,112.00,44.00,-65.00,258.00,51.00,-113.00,17,3.960,3.00,4.00,-5.070,72.00,105.00,1.110,17.00,273.00
607607,ke,GCMT,1981-12-23,00:30:05.50,-3.5800,150.6300,432.3,TRUE,GCMT,17,10.100,5.9,17,5.988,-1.838,-4.150,3.970,-6.597,-3.876,72.00,55.00,140.00,188.00,58.00,42.00,17,10.500,51.00,41.00,-9.700,2.00,309.00,-0.800,39.00,218.00
607797,ke,ISC,1981-12-26,21:50:44.68,-7.3302,129.2211,153.2,,ISC,,,,,,,,,,,48.31,77.76,51.34,303.46,40.26,160.85,,,43.59,280.72,,22.93,166.97,,37.63,57.93
605451,ke,ISC,1982-01-13,00:06:42.55,-9.5156,152.2000,13.9,,ISC,,,,,,,,,,,99.71,71.52,-84.27,262.14,19.32,-106.64,,,26.31,185.19,,63.05,18.68,,5.44,277.89
605451,ke,GCMT,1982-01-13,00:06:45.10,-9.8300,152.4700,17.6,TRUE,GCMT,18,1.720,6.1,18,-1.356,1.640,-0.280,-0.837,-0.026,0.144,96.00,60.00,-84.00,264.00,31.00,-100.00,18,1.860,15.00,182.00,-1.590,74.00,22.00,-0.270,5.00,273.00
605463,ke,GCMT,1982-01-13,03:06:08.30,-8.6100,119.5800,179.9,TRUE,GCMT,17,4.280,5.7,17,-1.179,-0.579,1.750,-1.318,-0.029,3.782,26.00,13.00,-46.00,161.00,81.00,-99.00,17,4.470,35.00,259.00,-4.100,53.00,60.00,-0.370,9.00,163.00
605470,ke,GCMT,1982-01-13,04:43:02.00,-9.6700,152.3700,28.5,TRUE,GCMT,17,3.930,5.7,17,-2.891,2.954,-0.060,-2.370,-1.151,0.266,101.00,64.00,-98.00,298.00,27.00,-74.00,17,4.120,19.00,197.00,-3.740,70.00,354.00,-0.390,7.00,104.00
605543,ke,ISC,1982-01-14,09:53:43.74,-9.4497,152.0636,12.6,,ISC,,,,,,,,,,,250.54,81.33,174.07,341.44,84.14,8.72,,,10.30,206.17,,1.97,115.81,,79.51,15.09
605543,ke,GCMT,1982-01-14,09:53:47.30,-9.2600,151.8000,11.2,TRUE,GCMT,18,1.580,6.1,18,-0.125,1.037,-0.910,-0.165,-1.155,0.427,160.00,88.00,-17.00,250.00,73.00,-178.00,18,1.640,11.00,206.00,-1.520,13.00,113.00,-0.110,73.00,334.00
605600,ke,GCMT,1982-01-15,13:48:26.80,-9.6900,152.4500,12.7,TRUE,GCMT,18,1.450,6.0,18,-1.262,1.400,-0.130,-0.459,-0.381,0.027,99.00,54.00,-95.00,287.00,36.00,-83.00,18,1.560,9.00,193.00,-1.340,80.00,350.00,-0.220,4.00,102.00
605799,ke,ISC,1982-01-18,22:44:39.95,-4.0631,153.4732,205.5,,ISC,,,,,,,,,,,17.58,32.39,-77.12,182.43,58.52,-98.05,,,13.17,278.27,,75.09,69.80,,6.86,186.66
606299,ke,GCMT,1982-01-26,13:23:15.80,-7.1800,146.0400,168.5,TRUE,GCMT,17,1.250,5.3,17,1.052,-0.156,-0.890,-0.324,0.114,0.702,177.00,27.00,103.00,342.00,64.00,83.00,17,1.330,70.00,238.00,-1.170,19.00,77.00,-0.160,6.00,345.00
606370,ke,ISC,1982-01-27,21:46:25.22,-6.1265,111.6040,622.1,,ISC,,,,,,,,,,,21.20,30.37,173.40,116.91,86.67,59.80,,,40.63,358.96,,34.68,232.53,,30.14,118.84
606370,ke,GCMT,1982-01-27,21:46:27.10,-6.1000,111.6700,625.4,TRUE,GCMT,17,2.370,5.5,17,-0.953,1.555,-0.600,1.848,-0.040,-0.692,62.00,22.00,-136.00,290.00,75.00,-74.00,17,2.580,29.00,8.00,-2.160,57.00,221.00,-0.410,15.00,106.00
604172,ke,ISC,1982-02-17,08:44:21.27,-5.5286,147.2216,204.2,,ISC,,,,,,,,,,,115.14,35.53,73.45,315.21,56.15,101.50,,,75.78,260.22,,10.46,36.96,,9.53,128.74
604816,ke,GCMT,1982-02-28,17:52:23.50,-11.6500,117.4300,34.1,TRUE,GCMT,17,1.140,5.3,17,-0.732,1.036,-0.300,0.675,0.275,0.091,74.00,27.00,-97.00,262.00,63.00,-86.00,17,1.320,18.00,349.00,-0.960,71.00,180.00,-0.360,3.00,80.00
601653,ke,GCMT,1982-03-02,06:39:31.60,-7.8100,120.3900,554.9,TRUE,GCMT,16,8.560,5.2,16,-5.855,5.806,0.040,-5.372,-2.124,-2.596,82.00,68.00,-113.00,309.00,31.00,-47.00,16,8.050,20.00,188.00,-9.080,61.00,318.00,1.030,21.00,91.00
602072,ke,NEIS,1982-03-11,10:32:27.10,-9.2650,118.4790,32.0,,NEIS,18,5.900,6.5,18,-2.690,2.670,0.020,4.400,-2.840,0.700,155.00,33.00,-30.00,271.00,74.00,-119.00,18,5.960,24.00,23.00,-5.890,52.00,147.00,-0.060,28.00,279.00
602072,ke,GCMT,1982-03-11,10:32:33.40,-9.3500,118.3000,35.8,TRUE,GCMT,18,7.430,6.5,18,-3.095,-0.837,3.930,1.935,-6.541,0.046,187.00,67.00,-17.00,284.00,75.00,-156.00,18,8.610,5.00,54.00,-6.260,28.00,147.00,-2.350,62.00,314.00
602254,ke,GCMT,1982-03-14,19:09:30.00,-6.1700,147.4800,91.5,TRUE,GCMT,16,8.160,5.2,16,-0.301,7.258,-6.950,2.085,-3.384,-0.895,57.00,78.00,172.00,148.00,82.00,12.00,16,8.580,14.00,13.00,-7.750,3.00,282.00,-0.840,76.00,179.00
603011,ke,ISC,1982-03-26,04:56:34.48,-6.8088,129.4728,193.5,,ISC,,,,,,,,,,,124.33,42.82,91.83,301.83,47.21,88.31,,,87.48,183.48,,2.19,33.03,,1.24,302.98
603011,ke,GCMT,1982-03-26,04:56:33.40,-6.8000,129.6500,176.7,TRUE,GCMT,17,2.280,5.5,17,1.820,-1.553,-0.260,0.635,0.857,1.191,90.00,53.00,52.00,322.00,51.00,129.00,17,2.570,61.00,297.00,-1.980,1.00,206.00,-0.590,29.00,116.00
603268,ke,GCMT,1982-03-29,19:30:11.00,-6.3000,147.5800,62.7,TRUE,GCMT,16,8.760,5.2,16,-4.035,5.326,-1.290,-4.395,-2.480,5.327,135.00,74.00,-67.00,258.00,27.00,-144.00,16,9.040,26.00,208.00,-8.480,55.00,74.00,-0.550,22.00,309.00
600721,ke,ISC,1982-04-16,08:14:32.83,-7.5317,128.5938,165.9,,ISC,,,,,,,,,,,204.78,21.82,141.03,331.68,76.48,72.71,,,55.26,220.05,,29.42,75.64,,16.79,335.85
600721,ke,GCMT,1982-04-16,08:14:25.80,-7.4800,128.5100,144.6,TRUE,GCMT,16,4.300,5.0,16,3.010,-1.545,-1.460,-1.163,3.498,1.051,135.00,34.00,90.00,315.00,56.00,90.00,16,3.310,79.00,225.00,-5.300,11.00,45.00,1.990,0.00,135.00
600810,ke,ISC,1982-04-17,18:46:01.45,-6.5121,130.7762,100.5,,ISC,,,,,,,,,,,38.80,78.06,55.53,292.03,36.23,159.51,,,45.78,273.79,,25.09,155.02,,33.62,46.88
600810,ke,ISC,1982-04-17,18:46:01.45,-6.5121,130.7762,100.5,,ISC,,,,,,,,,,,9.58,85.35,90.13,187.93,4.65,88.36,,,49.65,279.73,,40.35,99.46,,0.13,189.57
600810,ke,GCMT,1982-04-17,18:46:05.60,-6.2800,130.8500,124.3,TRUE,GCMT,16,9.270,5.2,16,0.399,-3.556,3.150,1.337,-3.529,7.882,18.00,89.00,59.00,286.00,31.00,178.00,16,10.040,38.00,260.00,-8.500,36.00,135.00,-1.540,31.00,18.00
601009,ke,GCMT,1982-04-21,12:05:26.70,-6.9200,130.1000,88.3,TRUE,GCMT,17,1.750,5.4,17,1.253,-0.256,-0.990,0.166,0.992,0.875,120.00,39.00,48.00,349.00,62.00,119.00,17,1.690,62.00,305.00,-1.820,12.00,59.00,0.130,25.00,155.00
601366,ke,GCMT,1982-04-27,08:06:24.80,-4.2200,118.8500,15.7,TRUE,GCMT,17,3.670,5.6,17,2.569,-0.576,-1.990,-1.034,-1.436,-2.230,38.00,24.00,100.00,207.00,66.00,86.00,17,3.530,69.00,108.00,-3.820,21.00,300.00,0.300,4.00,209.00
601379,ke,GCMT,1982-04-27,12:06:02.70,-8.3700,121.0000,19.8,TRUE,GCMT,17,1.460,5.4,17,1.334,-1.363,0.020,-0.396,-0.359,0.185,65.00,39.00,72.00,268.00,53.00,104.00,17,1.430,77.00,227.00,-1.490,7.00,348.00,0.060,11.00,79.00
598291,ke,ISC,1982-05-03,16:22:00.09,-8.0109,107.8177,66.9,,ISC,,,,,,,,,,,151.49,45.22,98.92,318.93,45.47,81.12,,,83.68,146.32,,0.12,55.19,,6.32,325.18
598487,ke,GCMT,1982-05-07,02:57:06.40,-6.1000,147.0200,49.9,TRUE,GCMT,16,4.940,5.1,16,4.935,-4.160,-0.770,0.177,1.173,-1.504,121.00,50.00,107.00,275.00,43.00,70.00,16,5.310,76.00,92.00,-4.570,4.00,199.00,-0.740,13.00,290.00
598720,ke,ISC,1982-05-10,14:04:20.46,-7.3774,123.6632,571.2,,ISC,,,,,,,,,,,170.01,35.96,-86.32,345.47,54.13,-92.66,,,9.09,77.38,,80.65,243.80,,2.16,347.03
598720,ke,GCMT,1982-05-10,14:04:21.00,-7.5700,123.7400,566.1,TRUE,GCMT,16,8.200,5.2,16,-8.169,0.596,7.570,1.672,-1.430,-0.629,179.00,43.00,-75.00,339.00,49.00,-104.00,16,7.910,3.00,78.00,-8.490,79.00,186.00,0.570,10.00,348.00
598802,ke,GCMT,1982-05-11,20:47:07.50,-7.5800,128.1900,39.8,TRUE,GCMT,17,5.340,5.8,17,-1.996,2.302,-0.300,4.857,-0.128,0.496,103.00,12.00,-72.00,265.00,78.00,-94.00,17,5.470,33.00,358.00,-5.210,57.00,170.00,-0.260,4.00,266.00
598826,ke,ISC,1982-05-12,06:49:23.77,-5.5788,150.3039,129.0,,ISC,,,,,,,,,,,67.96,79.78,-140.90,329.75,51.63,-13.08,,,18.27,193.26,,34.36,296.30,,49.79,80.27
599391,ke,ISC,1982-05-21,20:16:07.10,-6.6927,155.6588,77.2,,ISC,,,,,,,,,,,190.65,54.86,123.03,322.17,46.72,52.25,,,63.10,159.07,,4.46,257.91,,26.47,350.14
599391,ke,GCMT,1982-05-21,20:16:13.30,-6.7100,155.5900,90.7,TRUE,GCMT,16,5.200,5.1,16,4.279,-1.609,-2.670,-1.933,3.075,0.327,158.00,39.00,118.00,304.00,56.00,69.00,16,4.910,70.00,165.00,-5.490,9.00,48.00,0.590,17.00,315.00
599821,fe,GCMT,1982-05-30,01:25:15.70,-5.3400,152.2300,52.0,TRUE,GCMT,17,5.530,5.8,17,0.054,0.237,-0.290,4.551,0.063,3.130,141.00,2.00,-4.00,235.00,90.00,-92.00,17,5.620,45.00,328.00,-5.440,45.00,143.00,-0.180,2.00,235.00
596843,fe,GCMT,1982-06-09,03:08:37.30,-5.8600,150.9000,43.6,TRUE,GCMT,18,4.440,6.4,18,3.514,-3.351,-0.160,2.658,-0.603,0.670,77.00,64.00,88.00,262.00,26.00,94.00,18,4.470,71.00,343.00,-4.410,19.00,169.00,-0.060,2.00,78.00
597617,fe,NEIS,1982-06-22,04:18:40.50,-7.3390,126.0430,482.0,,NEIS,19,4.600,7.1,19,-3.760,3.760,0.000,-0.850,0.270,-2.750,58.00,60.00,-120.00,287.00,42.00,-49.00,19,3.960,10.00,169.00,-5.250,62.00,279.00,1.290,26.00,74.00
